replication,day,station,m3_in,m3_out,batches_processed
0,176,drymill,57.982,55.388,4
0,176,impregnado,27.641,26.788,2
0,176,secado,61.895,59.905,4
0,177,aserradero,183.255,91.725,6
0,177,bano,16.037,15.491,1
0,177,drymill,90.119,85.03099999999999,5
0,177,secado,89.895,87.195,5
0,178,aserradero,179.46699999999998,90.356,6
0,178,bano,15.177,14.93,1
0,178,drymill,58.991,55.619,3
0,178,impregnado,26.061,25.676000000000002,2
0,178,secado,74.942,73.43,5
0,179,aserradero,116.52,58.554,4
0,179,bano,15.017,14.608,1
0,179,drymill,27.591,25.572,1
0,179,secado,14.608,14.351,1
0,180,aserradero,154.526,77.093,5
0,180,bano,46.083,45.426,3
0,180,drymill,71.744,68.007,3
0,180,impregnado,27.514,27.514,1
0,180,secado,75.995,74.17399999999999,4
0,181,aserradero,31.929,15.579,1
0,181,secado,15.248,15.004,1
0,182,aserradero,149.14,75.07,5
0,182,bano,15.003,14.651,1
0,182,drymill,41.384,39.132000000000005,3
0,182,impregnado,14.762,14.496,1
0,182,secado,47.439,46.417,3
0,183,aserradero,172.885,86.356,6
0,183,bano,15.129,14.747,1
0,183,drymill,73.63,70.14,4
0,183,impregnado,13.261,13.261,1
0,183,secado,75.485,73.226,5
0,184,aserradero,154.533,76.804,5
0,184,bano,15.972,15.586,1
0,184,drymill,71.93,68.974,4
0,184,impregnado,12.813,12.813,1
0,184,secado,60.378,58.647,4
0,185,aserradero,124.705,62.103,4
0,185,bano,30.189,29.93,2
0,185,drymill,43.183,41.417,3
0,185,impregnado,12.935,12.935,1
0,185,secado,44.588,43.379,3
0,186,aserradero,152.844,76.11099999999999,5
0,186,bano,14.039,13.839,1
0,186,drymill,28.445999999999998,26.750999999999998,2
0,186,secado,45.593,44.691,3
0,187,aserradero,153.558,76.783,5
0,187,bano,30.251,29.847,2
0,187,drymill,55.933,53.196,4
0,187,impregnado,25.966,25.624000000000002,2
0,187,secado,44.839,43.783,3
0,188,aserradero,28.914,14.158,1
0,188,secado,31.774,30.31,2
0,189,aserradero,149.358,74.293,5
0,189,bano,15.414,15.414,1
0,189,drymill,73.607,69.506,4
0,189,impregnado,26.1,25.792,2
0,189,secado,43.913,42.428,3
0,190,aserradero,149.44,74.41499999999999,5
0,190,bano,62.665,61.757,4
0,190,drymill,14.939,14.073,1
0,190,impregnado,27.844,27.674,2
0,190,secado,14.012,13.77,1
0,191,aserradero,176.458,88.099,6
0,191,bano,44.041,43.744,3
0,191,drymill,29.447,27.865000000000002,2
0,191,impregnado,13.913,13.913,1
0,191,secado,27.976,27.244,2
0,192,aserradero,122.572,61.223,4
0,192,bano,14.579,14.111,1
0,192,drymill,59.695,56.681,3
0,192,impregnado,40.206,39.671,2
0,192,secado,60.396,58.75,4
0,193,aserradero,148.23,74.098,5
0,193,bano,61.428000000000004,60.798,4
0,193,drymill,30.716,29.365,1
0,193,impregnado,28.621,28.621,1
0,193,secado,29.987000000000002,29.348,2
0,194,aserradero,153.764,77.235,5
0,194,drymill,59.759,56.981,4
0,194,impregnado,42.155,41.785,3
0,194,secado,74.075,72.043,5
0,195,aserradero,31.235,15.61,1
0,195,secado,13.92,13.809,1
0,196,aserradero,151.448,74.631,5
0,196,bano,13.993,13.674,1
0,196,drymill,71.564,67.727,4
0,196,impregnado,28.371,28.371,1
0,196,secado,45.263999999999996,44.013999999999996,3
0,197,aserradero,150.091,75.007,5
0,197,drymill,58.543,55.579,4
0,197,impregnado,41.31,40.672,3
0,197,secado,73.943,72.297,5
0,198,aserradero,180.88,90.09,6
0,198,bano,30.432000000000002,29.85,2
0,198,drymill,86.509,82.199,5
0,198,impregnado,13.7,13.272,1
0,198,secado,76.11,73.344,5
0,199,aserradero,121.929,60.698,4
0,199,drymill,29.286,27.889,2
0,199,secado,45.355000000000004,44.137,3
0,200,aserradero,119.253,59.232,4
0,200,bano,15.678,15.678,1
0,200,drymill,58.725,55.775999999999996,4
0,200,impregnado,28.369999999999997,27.844,2
0,200,secado,46.247,44.94,3
0,201,aserradero,184.06,91.77799999999999,6
0,201,bano,15.478,15.374,1
0,201,drymill,56.972,53.61,4
0,201,impregnado,26.588,26.465,2
0,201,secado,74.865,72.269,5
0,202,secado,14.811,14.537,1
0,203,aserradero,121.22,61.032,4
0,203,bano,15.265,15.265,1
0,203,drymill,59.457,56.251,3
0,203,impregnado,27.463,27.183,1
0,203,secado,44.483000000000004,43.545,3
0,204,aserradero,182.858,92.17099999999999,6
0,204,bano,44.304,43.267,3
0,204,drymill,28.3,26.939999999999998,2
0,204,secado,14.773,14.126,1
0,205,aserradero,148.75,74.226,5
0,205,bano,15.561,15.143,1
0,205,drymill,72.006,67.922,4
0,205,impregnado,26.42,26.36,1
0,205,secado,73.773,71.453,5
0,206,aserradero,151.113,75.39,5
0,206,bano,14.172,13.714,1
0,206,drymill,58.515,55.067,4
0,206,impregnado,42.235,41.233000000000004,3
0,206,secado,76.347,73.706,5
0,207,aserradero,124.761,62.948,4
0,207,bano,13.907,13.614,1
0,207,drymill,43.377,41.364000000000004,3
0,207,impregnado,14.28,13.837,1
0,207,secado,31.181,29.989,2
0,208,aserradero,180.588,89.515,6
0,208,drymill,74.45100000000001,71.086,5
0,208,impregnado,14.299,14.037,1
0,208,secado,90.917,88.348,6
0,209,aserradero,30.433,15.047,1
0,209,secado,14.693,14.597,1
0,210,aserradero,122.074,60.571,4
0,210,bano,45.406,44.518,3
0,210,drymill,41.917,39.435,2
0,210,secado,30.6,29.500999999999998,2
0,211,aserradero,178.97,89.233,6
0,211,drymill,73.723,69.559,5
0,211,impregnado,12.978,12.933,1
0,211,secado,75.14,72.513,5
0,212,aserradero,177.448,88.912,6
0,212,bano,44.861999999999995,44.248999999999995,3
0,212,drymill,44.399,42.245999999999995,2
0,212,impregnado,25.957,25.957,1
0,212,secado,46.833,45.717,3
0,213,aserradero,146.186,73.757,5
0,213,bano,31.665999999999997,31.656999999999996,2
0,213,drymill,57.091,54.652,4
0,213,impregnado,14.044,14.034,1
0,213,secado,45.03,43.221000000000004,3
0,214,aserradero,152.418,75.854,5
0,214,bano,31.814,31.719,2
0,214,drymill,57.528,54.423,4
0,214,impregnado,13.267,13.028,1
0,214,secado,60.757000000000005,59.378,4
0,215,aserradero,180.059,89.945,6
0,215,drymill,58.685,55.83,4
0,215,impregnado,27.654,27.375,2
0,215,secado,60.552,59.28,4
0,216,impregnado,14.825,14.771,1
0,216,secado,30.47,29.85,2
0,217,aserradero,152.31,77.07900000000001,5
0,217,bano,15.054,15.054,1
0,217,drymill,71.184,67.386,4
0,217,impregnado,14.155,13.857,1
0,217,secado,60.45,59.087,4
0,218,aserradero,180.53900000000002,90.5,6
0,218,bano,14.684,14.684,1
0,218,drymill,45.318,43.153,3
0,218,impregnado,43.136,42.922,3
0,218,secado,43.903999999999996,42.611000000000004,3
0,219,aserradero,125.664,62.153999999999996,4
0,219,bano,44.86,43.923,3
0,219,drymill,57.016,54.602000000000004,3
0,219,impregnado,40.073,39.515,2
0,219,secado,44.664,43.544,3
0,220,aserradero,174.276,86.767,6
0,220,bano,31.700000000000003,31.275,2
0,220,drymill,42.573,40.806,3
0,220,impregnado,14.74,14.74,1
0,220,secado,44.229,43.258,3
0,221,aserradero,153.32999999999998,76.774,5
0,221,bano,15.246,15.131,1
0,221,drymill,43.873,41.867,3
0,221,impregnado,27.79,27.595,2
0,221,secado,61.563,59.248999999999995,4
0,222,aserradero,180.197,89.641,6
0,222,bano,14.272,13.903,1
0,222,drymill,74.255,71.25800000000001,4
0,222,impregnado,28.09,27.912,2
0,222,secado,74.162,71.925,5
0,223,aserradero,31.083,15.552,1
0,223,secado,28.924,28.301000000000002,2
0,224,aserradero,147.339,73.185,5
0,224,drymill,87.907,81.991,5
0,224,impregnado,14.218,14.197,1
0,224,secado,60.497,58.388999999999996,4
0,225,aserradero,119.596,59.405,4
0,225,bano,14.403,14.278,1
0,225,drymill,56.34,53.422,3
0,225,secado,43.158,42.07,3
0,226,aserradero,182.56,91.719,6
0,226,bano,29.39,29.302,2
0,226,drymill,41.819,39.703,2
0,226,secado,45.656,43.921,3
0,227,aserradero,121.936,61.012,4
0,227,bano,28.776,28.776,2
0,227,drymill,42.894,40.915,2
0,227,impregnado,28.89,28.89,1
0,227,secado,43.656,41.868,3
0,228,aserradero,177.969,89.462,6
0,228,bano,43.872,43.492,3
0,228,drymill,27.923000000000002,26.756999999999998,2
0,228,impregnado,13.318,12.943,1
0,228,secado,45.525999999999996,44.917,3
0,229,aserradero,119.16,59.954,4
0,229,bano,29.705,29.290999999999997,2
0,229,drymill,44.641999999999996,42.230000000000004,3
0,229,impregnado,14.268,14.106,1
0,229,secado,44.32,43.465,3
0,230,aserradero,28.578,13.999,1
0,230,secado,15.33,15.147,1
0,231,aserradero,85.981,42.477,3
0,231,bano,15.585,15.356,1
0,231,drymill,44.988,43.06,3
0,231,impregnado,13.782,13.436,1
0,231,secado,28.964,28.273,2
0,232,aserradero,149.245,74.236,5
0,232,bano,30.85,30.85,2
0,232,drymill,43.675,40.572,3
0,232,impregnado,12.791,12.549,1
0,232,secado,44.324,43.207,3
0,233,aserradero,176.618,88.77,6
0,233,bano,30.581000000000003,29.741999999999997,2
0,233,drymill,59.461999999999996,56.811,3
0,233,impregnado,39.538,38.829,2
0,233,secado,45.731,44.721000000000004,3
0,234,aserradero,90.764,45.18,3
0,234,bano,28.96,28.613,2
0,234,drymill,30.375,28.442999999999998,2
0,234,secado,29.742,28.799,2
0,235,aserradero,91.984,46.038,3
0,235,drymill,15.254,14.241,1
0,235,secado,29.597,28.393,2
0,236,aserradero,182.082,90.658,6
0,236,bano,14.111,14.111,1
0,236,drymill,87.491,83.438,5
0,236,secado,74.434,71.963,5
0,237,secado,15.929,15.769,1
0,238,aserradero,120.281,60.131,4
0,238,bano,14.823,14.47,1
0,238,drymill,43.058,40.527,3
0,238,secado,29.663,28.5,2
0,239,aserradero,182.088,90.844,6
0,239,bano,30.977,30.395000000000003,2
0,239,drymill,42.432,40.126000000000005,3
0,239,impregnado,13.837,13.586,1
0,239,secado,42.71,41.4,3
0,240,aserradero,150.081,75.477,5
0,240,bano,30.273000000000003,29.537,2
0,240,drymill,71.094,67.667,4
0,240,impregnado,44.491,43.578,2
0,240,secado,77.617,74.988,5
0,241,aserradero,184.608,91.95,6
0,241,bano,14.555,14.065,1
0,241,drymill,43.542,40.958,3
0,241,secado,44.06,42.528,3
0,242,aserradero,181.131,90.179,6
0,242,drymill,88.429,84.204,5
0,242,impregnado,39.917,39.241,3
0,242,secado,92.19,89.068,6
0,243,aserradero,119.041,59.778,4
0,243,bano,14.034,14.034,1
0,243,drymill,57.445,54.722,4
0,243,impregnado,42.604,42.604,3
0,243,secado,58.92,57.286,4
0,244,aserradero,31.008,15.521,1
0,244,secado,14.094,13.936,1
0,245,aserradero,150.50900000000001,74.958,5
0,245,bano,30.216,29.809,2
0,245,drymill,43.099000000000004,41.106,3
0,245,impregnado,39.359,38.571,3
0,245,secado,44.885,43.900999999999996,3
0,246,aserradero,176.979,88.834,6
0,246,bano,15.981,15.981,1
0,246,drymill,71.287,67.3,4
0,246,impregnado,13.239,13.082,1
0,246,secado,62.968999999999994,61.278,4
0,247,aserradero,94.807,47.176,3
0,247,drymill,55.86,53.164,4
0,247,impregnado,28.456,27.594,2
0,247,secado,60.396,57.728,4
0,248,aserradero,115.466,57.932,4
0,248,drymill,57.849000000000004,54.974,4
0,248,impregnado,14.156,13.921,1
0,248,secado,59.641000000000005,57.43,4
0,249,aserradero,184.792,92.725,6
0,249,bano,32.144000000000005,32.144000000000005,2
0,249,drymill,44.737,42.607,3
0,249,impregnado,26.116999999999997,25.945999999999998,2
0,249,secado,44.108000000000004,42.451,3
0,250,aserradero,147.752,73.434,5
0,250,bano,29.857,29.61,2
0,250,drymill,44.382999999999996,41.348,2
0,250,impregnado,14.839,14.839,1
0,250,secado,61.984,59.897,4
0,251,aserradero,28.388,14.109,1
0,251,drymill,13.806,12.815,1
0,251,impregnado,14.495,14.435,1
0,251,secado,28.299999999999997,27.673000000000002,2
0,252,aserradero,122.03999999999999,61.378,4
0,252,bano,29.368,28.837,2
0,252,drymill,59.457,56.684,4
0,252,impregnado,28.191000000000003,27.837000000000003,2
0,252,secado,28.974,27.988,2
0,253,aserradero,150.989,75.473,5
0,253,bano,14.436,14.116,1
0,253,drymill,28.598,27.419,2
0,253,impregnado,13.068,13.068,1
0,253,secado,45.388000000000005,44.083,3
0,254,aserradero,150.435,74.983,5
0,254,bano,30.553,30.301000000000002,2
0,254,drymill,42.237,40.722,3
0,254,secado,45.354,43.853,3
0,255,aserradero,148.182,74.28,5
0,255,bano,31.320999999999998,30.942,2
0,255,drymill,58.668,55.484,3
0,255,impregnado,25.806,25.237,1
0,255,secado,46.003,44.334,3
0,256,aserradero,119.598,60.216,4
0,256,bano,29.399,28.896,2
0,256,drymill,41.421,39.137,3
0,256,impregnado,13.624,13.205,1
0,256,secado,44.55,42.89,3
0,257,aserradero,183.501,92.146,6
0,257,bano,30.41,29.759,2
0,257,drymill,44.165,41.664,3
0,257,secado,44.961,43.108000000000004,3
0,258,aserradero,29.31,14.91,1
0,258,secado,28.563000000000002,28.022,2
0,259,aserradero,144.211,71.795,5
0,259,bano,44.493,44.493,3
0,259,drymill,44.58,42.457,2
0,259,secado,14.88,14.669,1
0,260,aserradero,121.55,60.574,4
0,260,bano,44.966,44.624,3
0,260,drymill,14.24,13.852,1
0,260,secado,15.373,14.693,1
0,261,aserradero,62.509,31.056,2
0,261,drymill,43.122,41.577,3
0,261,impregnado,40.441,39.537,3
0,261,secado,45.973,45.117999999999995,3
0,262,aserradero,175.42,87.782,6
0,262,bano,45.564,45.098,3
0,262,drymill,30.136,29.113999999999997,2
0,262,secado,30.380000000000003,29.337,2
0,263,aserradero,155.413,77.551,5
0,263,bano,14.539,14.382,1
0,263,drymill,57.315,54.614000000000004,4
0,263,impregnado,14.615,14.543,1
0,263,secado,59.906,58.707,4
0,264,aserradero,154.273,77.496,5
0,264,drymill,58.226,55.653999999999996,4
0,264,impregnado,27.155,26.622,2
0,264,secado,74.895,73.628,5
0,265,aserradero,30.541,15.629,1
0,265,secado,13.957,13.595,1
0,266,aserradero,119.811,58.82,4
0,266,bano,42.878,42.659,3
0,266,drymill,43.854,41.629,3
0,266,impregnado,14.647,14.269,1
0,266,secado,30.595,29.759999999999998,2
0,267,aserradero,146.513,74.004,5
0,267,bano,13.903,13.874,1
0,267,drymill,41.57,38.888999999999996,3
0,267,impregnado,28.206000000000003,27.628,2
0,267,secado,28.665,27.237000000000002,2
0,268,aserradero,179.156,89.221,6
0,268,bano,30.778,30.33,2
0,268,drymill,73.316,70.317,4
0,268,secado,74.097,71.379,5
0,269,aserradero,150.346,76.207,5
0,269,drymill,45.804,43.483000000000004,3
0,269,impregnado,41.252,40.691,3
0,269,secado,44.963,43.230000000000004,3
0,270,aserradero,149.433,74.688,5
0,270,bano,28.509999999999998,28.509999999999998,2
0,270,drymill,74.158,71.026,4
0,270,impregnado,28.409,28.409,2
0,270,secado,77.28399999999999,74.34100000000001,4
0,271,aserradero,179.827,89.572,6
0,271,bano,58.275999999999996,57.568,4
0,271,drymill,29.927,28.675,2
0,271,impregnado,14.529,14.209,1
0,271,secado,29.674,28.906,2
0,272,aserradero,29.618,14.891,1
0,272,secado,30.037,28.808999999999997,2
0,273,aserradero,152.694,77.421,5
0,273,bano,29.613999999999997,29.484,2
0,273,drymill,57.257000000000005,54.808,3
0,273,impregnado,38.784,38.42,2
0,273,secado,30.486,29.762,2
0,274,aserradero,181.588,90.574,6
0,274,drymill,72.976,69.956,5
0,274,impregnado,29.412,29.065,2
0,274,secado,74.533,72.197,5
0,275,aserradero,178.89600000000002,89.622,6
0,275,bano,30.066,29.519,2
0,275,drymill,74.434,70.904,5
0,275,impregnado,26.756,26.086,2
0,275,secado,74.351,72.264,5
0,276,aserradero,121.02799999999999,60.394,4
0,276,bano,15.055,15.055,1
0,276,drymill,43.5,41.619,3
0,276,impregnado,14.062,13.633,1
0,276,secado,43.522,41.672,3
0,277,aserradero,142.441,71.452,5
0,277,bano,30.279,29.887999999999998,2
0,277,drymill,43.887,41.242000000000004,2
0,277,secado,45.186,44.058,3
0,278,aserradero,121.06700000000001,60.654,4
0,278,bano,15.75,15.59,1
0,278,drymill,42.215,39.964,3
0,278,impregnado,27.666,27.34,2
0,278,secado,44.528,43.385,3
0,279,aserradero,28.169,14.235,1
0,279,secado,28.744,27.993000000000002,2
0,280,aserradero,120.5,61.038000000000004,4
0,280,bano,29.314,28.84,2
0,280,drymill,56.478,53.36,4
0,280,impregnado,14.562,14.509,1
0,280,secado,29.73,29.231,2
0,281,aserradero,183.811,92.00200000000001,6
0,281,bano,44.794,44.725,3
0,281,drymill,28.665,26.787,2
0,281,secado,29.707,28.854999999999997,2
0,282,aserradero,153.144,77.229,5
0,282,bano,60.452,59.239000000000004,4
0,282,drymill,28.320999999999998,26.467,2
0,282,impregnado,13.519,13.132,1
0,282,secado,29.07,28.117,2
0,283,aserradero,144.725,71.495,5
0,283,bano,46.345,46.168,3
0,283,drymill,14.761,14.256,1
0,283,secado,29.739,29.036,2
0,284,aserradero,179.573,88.761,6
0,284,bano,14.556,14.224,1
0,284,drymill,59.346000000000004,55.992000000000004,4
0,284,impregnado,25.84,25.779,2
0,284,secado,57.501,56.317,4
0,285,aserradero,145.78,73.001,5
0,285,drymill,90.97800000000001,86.418,5
0,285,impregnado,42.664,42.061,2
0,285,secado,72.386,70.284,5
0,286,aserradero,29.671,15.156,1
0,286,impregnado,13.328,12.945,1
0,286,secado,14.733,14.626,1
0,287,aserradero,153.446,76.36699999999999,5
0,287,bano,90.61500000000001,89.91,6
0,287,drymill,15.201,14.378,1
0,288,aserradero,149.736,74.562,5
0,288,bano,30.585,30.04,2
0,288,drymill,28.372999999999998,26.749,2
0,288,impregnado,13.531,13.245,1
0,288,secado,29.121,28.145,2
0,289,aserradero,149.799,75.106,5
0,289,bano,15.796,15.714,1
0,289,drymill,56.842,53.43,3
0,289,impregnado,29.555,28.95,1
0,289,secado,75.731,73.179,5
0,290,aserradero,150.886,75.98,5
0,290,drymill,72.207,68.862,4
0,290,impregnado,57.172,56.751000000000005,3
0,290,secado,60.501,58.606,4
0,291,aserradero,183.128,91.597,6
0,291,bano,60.078,59.058,4
0,291,drymill,43.754,42.114999999999995,3
0,291,impregnado,13.179,12.81,1
0,291,secado,43.841,42.129999999999995,3
0,292,aserradero,182.113,91.42,6
0,292,bano,60.171,58.96,4
0,292,drymill,30.433999999999997,28.996000000000002,2
0,292,secado,30.512,29.341,2
0,293,aserradero,32.03,15.895,1
0,293,secado,15.806,15.246,1
0,294,aserradero,88.277,43.719,3
0,294,bano,13.888,13.428,1
0,294,drymill,44.094,42.182,3
0,294,secado,28.418,27.622,2
0,295,aserradero,153.96,76.95,5
0,295,bano,30.259999999999998,29.626,2
0,295,drymill,27.375999999999998,25.735,2
0,295,impregnado,27.249,26.837,2
0,295,secado,29.996000000000002,28.95,2
0,296,aserradero,125.3,61.983000000000004,4
0,296,bano,15.67,15.67,1
0,296,drymill,29.84,28.503,2
0,296,secado,29.66,28.392,2
0,297,aserradero,123.295,62.098,4
0,297,bano,14.872,14.872,1
0,297,drymill,42.985,40.998000000000005,3
0,297,impregnado,13.877,13.816,1
0,297,secado,44.511,42.649,3
0,298,aserradero,117.36,58.56,4
0,298,bano,15.794,15.273,1
0,298,drymill,42.822,40.595,3
0,298,impregnado,14.157,14.018,1
0,298,secado,58.516,57.155,4
0,299,aserradero,151.353,76.41,5
0,299,bano,29.180999999999997,28.641,2
0,299,drymill,42.913,40.782,3
0,299,impregnado,29.145,29.079,2
0,299,secado,29.011,27.929000000000002,2
0,300,aserradero,29.659,15.134,1
0,300,secado,32.085,31.199,1
0,301,aserradero,148.649,74.518,5
0,301,bano,29.412999999999997,28.59,2
0,301,drymill,73.869,70.541,4
0,301,impregnado,26.413,26.208,1
0,301,secado,44.349000000000004,43.024,3
0,302,aserradero,118.904,59.659,4
0,302,bano,15.288,14.83,1
0,302,drymill,60.523,57.61,4
0,302,impregnado,26.058,25.853,2
0,302,secado,60.075,58.406,4
0,303,aserradero,152.83100000000002,76.848,5
0,303,bano,30.257,29.968000000000004,2
0,303,drymill,15.214,14.57,1
0,303,secado,29.476,28.937,2
0,304,aserradero,180.795,90.039,6
0,304,bano,15.552,15.552,1
0,304,drymill,74.566,70.612,5
0,304,impregnado,41.919,41.551,3
0,304,secado,77.181,75.66,5
0,305,aserradero,120.345,59.675,4
0,305,bano,15.877,15.746,1
0,305,drymill,59.317,56.472,4
0,305,impregnado,14.11,14.11,1
0,305,secado,44.813,43.795,3
0,306,aserradero,152.725,76.068,5
0,306,bano,46.976,46.56,3
0,306,drymill,44.589,41.949,2
0,306,impregnado,39.922,39.903999999999996,2
0,306,secado,45.256,42.961999999999996,3
0,307,aserradero,28.141,13.855,1
0,308,aserradero,154.023,77.72999999999999,5
0,308,bano,59.076,58.566,4
0,308,drymill,14.223,13.381,1
0,308,impregnado,14.202,14.065,1
0,308,secado,14.539,13.942,1
0,309,aserradero,150.38400000000001,75.844,5
0,309,bano,14.032,13.726,1
0,309,drymill,61.08,57.687,4
0,309,impregnado,14.397,14.337,1
0,309,secado,60.435,58.414,4
0,310,aserradero,180.864,90.28,6
0,310,bano,28.93,28.342,2
0,310,drymill,43.616,41.528,3
0,310,impregnado,27.063,26.639,2
0,310,secado,60.446,58.434,4
0,311,aserradero,117.689,58.604,4
0,311,bano,14.069,14.069,1
0,311,drymill,73.724,70.92999999999999,4
0,311,impregnado,41.934,41.379,2
0,311,secado,59.394000000000005,57.931,4
0,312,aserradero,86.55,42.807,3
0,312,bano,16.018,15.983,1
0,312,drymill,29.095,27.819,2
0,312,impregnado,28.274,28.128999999999998,2
0,312,secado,29.896,29.448999999999998,2
0,313,aserradero,178.075,88.281,6
0,313,bano,29.448,29.059,2
0,313,drymill,59.27,56.339,4
0,313,impregnado,13.399,13.324,1
0,313,secado,61.611,59.936,4
0,314,aserradero,31.343,15.438,1
0,315,aserradero,123.578,61.684000000000005,4
0,315,bano,29.707,29.070999999999998,2
0,315,drymill,43.171,40.328,3
0,315,impregnado,14.678,14.208,1
0,315,secado,44.662,44.167,3
0,316,aserradero,178.371,90.129,6
0,316,drymill,70.95,66.691,5
0,316,impregnado,40.986000000000004,40.187,3
0,316,secado,76.45400000000001,74.135,5
0,317,aserradero,146.912,72.72999999999999,5
0,317,bano,15.852,15.852,1
0,317,drymill,74.79599999999999,70.505,4
0,317,impregnado,26.633,26.47,2
0,317,secado,74.04,71.845,5
0,318,aserradero,179.875,89.55,6
0,318,bano,14.429,14.053,1
0,318,drymill,45.331,43.429,3
0,318,impregnado,13.909,13.909,1
0,318,secado,44.932,43.482,3
0,319,aserradero,120.424,60.627,4
0,319,bano,46.641000000000005,45.931,3
0,319,drymill,43.638,41.249,3
0,319,impregnado,41.079,40.346000000000004,3
0,319,secado,45.328,43.979,3
0,320,aserradero,175.437,88.287,6
0,320,bano,29.213,28.933999999999997,2
0,320,drymill,43.239000000000004,41.339,3
0,320,secado,45.346000000000004,43.304,3
0,321,aserradero,27.807,13.863,1
0,321,secado,30.228,29.097,2
0,322,aserradero,124.286,61.944,4
0,322,bano,14.231,14.209,1
0,322,drymill,57.098,54.092,3
0,322,impregnado,13.332,13.332,1
0,322,secado,31.436999999999998,30.559,2
0,323,aserradero,178.393,90.663,6
0,323,bano,14.898,14.646,1
0,323,drymill,72.482,68.85,5
0,323,impregnado,26.979999999999997,26.694,2
0,323,secado,77.605,75.557,5
0,324,aserradero,122.338,60.918,4
0,324,bano,60.0,59.326,4
0,324,drymill,14.216,13.407,1
0,324,impregnado,14.837,14.837,1
0,324,secado,15.223,15.006,1
0,325,aserradero,152.039,76.064,5
